,struct_typ,year_built,no_stories,meandamage
9936,5,1940,1.0,0.1416099999999999
9937,1,1991,1.0,0.21581
9938,1,1996,3.0,0.21019
9939,4,1973,1.0,0.18311
9940,1,1995,3.0,0.22058
9941,1,1997,2.0,0.22721
9942,1,2000,2.0,0.23409
9943,4,1961,1.0,0.16682
9944,4,1941,1.0,0.14545
9945,1,1976,1.0,0.18774
9946,3,2006,1.0,0.13001
9947,3,2007,1.0,0.12728
9948,4,1996,1.0,0.2263
9949,3,2013,1.0,0.1386099999999999
9950,3,2013,1.0,0.1386
9951,3,1997,1.0,0.12108
9952,3,1997,1.0,0.1210599999999999
9953,3,2004,1.0,0.1175799999999999
9954,4,1991,1.0,0.2159
9955,1,1991,2.0,0.21575
9956,4,1978,1.0,0.19064
9957,4,1997,1.0,0.2269199999999999
9958,4,1980,1.0,0.19399
9959,4,1968,1.0,0.1759099999999999
9960,4,1992,1.0,0.21619
9961,4,1994,1.0,0.22045
9962,1,1989,2.0,0.21219
9963,3,1989,2.0,0.11399
9964,3,2012,1.0,0.1375299999999999
9965,3,2012,1.0,0.1066
9966,3,2013,2.0,0.1075
9967,3,2015,1.0,0.1414
9968,3,2015,1.0,0.1414099999999999
9969,4,1991,1.0,0.21588
9970,3,1996,1.0,0.1202599999999999
9971,3,1996,1.0,0.12029
9972,3,1996,1.0,0.12028
9973,3,1996,1.0,0.1047599999999999
9974,3,1996,1.0,0.1201599999999999
9975,3,2002,1.0,0.11577
9976,3,2002,1.0,0.12264
9977,1,1992,1.0,0.2174
9978,4,1992,1.0,0.2172199999999999
9979,1,1993,1.0,0.2192
9980,3,2012,1.0,0.13304
9981,3,2012,1.0,0.1257
9982,3,2013,1.0,0.13463
9983,1,1992,2.0,0.21803
9984,3,1993,2.0,0.1075599999999999
9985,1,1995,2.0,0.22282
9986,4,1978,1.0,0.19086
9987,4,1937,1.0,0.14193
9988,5,1927,1.0,0.1324
9989,1,1985,2.0,0.20284
9990,5,1985,1.0,0.18817
9991,4,1995,1.0,0.22288
9992,5,1953,1.0,0.1526
9993,1,1986,3.0,0.2048
9994,4,2002,1.0,0.23931
9995,1,1990,3.0,0.21039
9996,3,2013,1.0,0.1389099999999999
9997,5,1925,1.0,0.13113
9998,4,1991,1.0,0.2142599999999999
9999,4,1994,1.0,0.2206699999999999
10000,3,2009,2.0,0.11595
10001,1,1997,2.0,0.22915
10002,3,1998,1.0,0.10661
10003,1,1993,1.0,0.2185
10004,1,1997,3.0,0.22733
10005,3,1994,1.0,0.11746
10006,4,1984,1.0,0.20103
10007,4,1980,1.0,0.19413
10008,4,1967,2.0,0.17476
10009,4,1989,1.0,0.21022
10010,3,2002,2.0,0.12244
10011,3,2002,1.0,0.10985
10012,3,1998,1.0,0.1223799999999999
10013,3,2003,1.0,0.12264
10014,3,1995,1.0,0.11944
10015,3,2004,2.0,0.11392
10016,3,2004,1.0,0.10488
10017,3,2004,1.0,0.11398
10018,3,2004,1.0,0.10486
10019,3,2005,1.0,0.0885799999999999
10020,3,2001,1.0,0.10173
10021,3,2001,2.0,0.0873
10022,1,2001,1.0,0.24218
10023,3,2002,1.0,0.12635
10024,3,2002,1.0,0.12643
10025,3,2003,1.0,0.11725
10026,3,2003,1.0,0.11725
10027,3,2003,3.0,0.09583
10028,3,2002,1.0,0.1017899999999999
10029,3,2006,2.0,0.10594
10030,3,2004,2.0,0.1138599999999999
10031,4,1981,1.0,0.19593
10032,4,2004,1.0,0.24489
10033,4,1937,1.0,0.14202
10034,4,1989,1.0,0.20973
10035,4,1992,1.0,0.21543
10036,3,2003,3.0,0.10114
10037,4,2002,1.0,0.24133
10038,3,2002,2.0,0.10136
10039,4,1997,1.0,0.2263099999999999
10040,4,1997,1.0,0.22641
10041,4,2003,1.0,0.24097
10042,4,1997,1.0,0.22595
10043,5,1951,1.0,0.1509
10044,4,1976,1.0,0.18769
10045,5,1923,1.0,0.12978
10046,4,1925,1.0,0.13188
10047,4,1995,1.0,0.2178199999999999
10048,1,2001,2.0,0.2305199999999999
10049,3,2004,1.0,0.12333
10050,4,1995,1.0,0.2164599999999999
10051,3,1995,1.0,0.11528
10052,3,1992,1.0,0.11282
10053,4,1994,1.0,0.21569
10054,3,2004,2.0,0.1091299999999999
10055,3,2000,1.0,0.1208299999999999
10056,4,1999,1.0,0.22708
10057,4,1996,1.0,0.2204199999999999
10058,5,1944,1.0,0.14343
10059,4,1960,1.0,0.16392
10060,5,1927,1.0,0.1309799999999999
10061,3,1993,1.0,0.11772
10062,3,1996,1.0,0.12049
10063,4,1977,1.0,0.19109
10064,4,1967,1.0,0.17315
10065,5,1954,1.0,0.15242
10066,4,2004,1.0,0.24197
10067,5,1950,1.0,0.14839
10068,3,2000,1.0,0.12184
10069,4,2001,1.0,0.24203
10070,1,2001,2.0,0.24193
10071,4,2001,1.0,0.2421199999999999
10072,1,2001,3.0,0.21174
10073,3,2005,1.0,0.1318599999999999
10074,3,2005,1.0,0.12769
10075,4,1957,1.0,0.16369
10076,4,1994,1.0,0.22269
10077,3,1994,1.0,0.11273
10078,5,2002,1.0,0.20603
10079,5,2002,1.0,0.20601
10080,1,2009,2.0,0.23538
10081,1,2009,2.0,0.23519
10082,3,2000,2.0,0.08157
10083,1,2005,2.0,0.23753
10084,4,1994,1.0,0.21293
10085,4,1994,1.0,0.21299
10086,4,1999,2.0,0.22207
10087,5,1929,1.0,0.12875
10088,3,1999,1.0,0.10827
10089,1,2002,2.0,0.23393
10090,3,2002,1.0,0.12247
10091,4,2001,1.0,0.23288
10092,4,2001,1.0,0.233
10093,3,1995,2.0,0.09774
10094,1,1994,1.0,0.2183
10095,1,2005,2.0,0.24465
10096,4,1986,1.0,0.20307
10097,1,1996,1.0,0.2233699999999999
10098,4,1997,1.0,0.22574
10099,1,1997,2.0,0.22589
10100,4,1989,1.0,0.20892
10101,5,1985,1.0,0.1865099999999999
10102,1,1997,3.0,0.21628
10103,4,1996,1.0,0.22439
10104,5,1925,1.0,0.13044
10105,4,1900,1.0,0.11467
10106,4,2005,2.0,0.24614
10107,3,1991,1.0,0.11198
10108,4,1993,1.0,0.21265
10109,3,2004,1.0,0.1237
10110,4,1991,1.0,0.20845
10111,4,1998,1.0,0.22334
10112,4,1998,1.0,0.22341
10113,5,1962,1.0,0.15677
10114,4,1998,1.0,0.221
10115,1,2009,2.0,0.20479
10116,1,2010,1.0,0.23845
10117,1,2010,1.0,0.23849
10118,5,1935,1.0,0.13542
10119,5,1948,1.0,0.14548
10120,4,1986,1.0,0.20393
10121,4,1948,1.0,0.14782
10122,3,1995,1.0,0.1188
10123,3,2004,1.0,0.12783
10124,3,2004,1.0,0.13134
10125,3,2012,1.0,0.14085
10126,5,2012,1.0,0.19278
10127,3,2014,1.0,0.11449
10128,5,1930,1.0,0.1111099999999999
10129,1,2014,2.0,0.22526
10130,3,1996,1.0,0.10507
10131,3,1993,1.0,0.10216
10132,4,2011,1.0,0.23137
10133,3,2011,1.0,0.1198
10134,3,2009,1.0,0.11417
10135,5,1960,1.0,0.13265
10136,4,1983,1.0,0.1661099999999999
10137,4,1920,1.0,0.1067299999999999
10138,4,1960,1.0,0.13738
10139,4,1916,1.0,0.11095
10140,4,1991,1.0,0.18911
10141,5,2012,1.0,0.19272
10142,3,2006,1.0,0.1056599999999999
10143,4,1992,1.0,0.1911
10144,3,2001,1.0,0.10977
10145,3,2004,1.0,0.11234
10146,3,2004,1.0,0.11242
10147,3,2009,1.0,0.11723
10148,3,2009,1.0,0.11728
10149,3,2009,1.0,0.1174299999999999
10150,4,1992,1.0,0.2248099999999999
10151,5,1930,1.0,0.13977
10152,3,2002,1.0,0.13018
10153,5,1935,1.0,0.14329
10154,5,1935,1.0,0.14331
10155,5,1945,1.0,0.15137
10156,4,2002,2.0,0.24843
10157,5,1961,1.0,0.1666
10158,5,1930,1.0,0.1398
10159,5,1920,1.0,0.13272
10160,4,1992,1.0,0.22471
10161,3,1996,1.0,0.12389
10162,1,2002,1.0,0.24879
10163,4,1960,1.0,0.1722
10164,4,1977,1.0,0.19666
10165,5,1922,1.0,0.1327
10166,3,2005,1.0,0.1317
10167,3,2004,1.0,0.13026
10168,3,2011,1.0,0.13009
10169,5,1961,1.0,0.16391
10170,3,1981,1.0,0.10904
10171,5,1930,1.0,0.1398299999999999
10172,4,1933,1.0,0.14395
10173,3,2012,2.0,0.1175099999999999
10174,4,1974,1.0,0.1909799999999999
10175,1,1995,2.0,0.22775
10176,3,1993,1.0,0.1197
10177,3,1999,1.0,0.12573
10178,3,2004,1.0,0.13091
10179,5,1954,1.0,0.15536
10180,4,1988,1.0,0.21135
10181,1,2003,2.0,0.24509
10182,4,2004,1.0,0.24839
10183,4,2004,1.0,0.24841
10184,4,2004,1.0,0.24845
10185,5,1979,1.0,0.18367
10186,4,2004,1.0,0.24896
10187,4,1984,1.0,0.20444
10188,4,1960,1.0,0.16851
10189,3,2004,1.0,0.12868
10190,3,2004,1.0,0.12869
10191,3,2003,1.0,0.12762
10192,4,2004,1.0,0.2470099999999999
10193,5,2000,1.0,0.20836
10194,5,1918,1.0,0.12842
10195,3,1993,1.0,0.11846
10196,4,1968,1.0,0.17923
10197,4,2004,1.0,0.2488199999999999
10198,3,1996,1.0,0.1200599999999999
10199,4,1976,1.0,0.19093
10200,3,2002,1.0,0.12762
10201,4,1993,1.0,0.22166
10202,4,1990,1.0,0.21544
10203,5,1947,1.0,0.14975
10204,3,2004,1.0,0.12911
10205,5,1967,1.0,0.1633099999999999
10206,4,2004,1.0,0.24627
10207,4,1992,1.0,0.2181699999999999
10208,4,1985,1.0,0.20504
10209,5,1999,2.0,0.19435
10210,4,1997,1.0,0.22666
10211,4,1997,1.0,0.2261099999999999
10212,4,1997,1.0,0.22618
10213,1,2002,1.0,0.24075
10214,4,1993,1.0,0.2194199999999999
10215,5,1943,1.0,0.14581
10216,4,1978,1.0,0.19237
10217,4,1978,1.0,0.19238
10218,4,1950,1.0,0.15563
10219,3,2003,1.0,0.1272
10220,5,1927,1.0,0.13324
10221,4,1981,1.0,0.19712
10222,4,1989,1.0,0.2117699999999999
10223,4,2004,1.0,0.24602
10224,4,2004,1.0,0.24606
10225,5,1950,1.0,0.15092
10226,4,2000,2.0,0.2356199999999999
10227,4,1977,1.0,0.19049
10228,4,2002,1.0,0.23976
10229,4,2005,1.0,0.2488199999999999
10230,4,1983,1.0,0.20079
10231,3,2001,2.0,0.08056
10232,4,1992,1.0,0.21784
10233,5,1950,1.0,0.15094
10234,5,1975,1.0,0.17786
10235,4,1994,1.0,0.22368
10236,4,1993,1.0,0.22157
10237,5,1945,1.0,0.14801
10238,4,1960,1.0,0.1682
10239,4,1994,1.0,0.22376
10240,4,1992,1.0,0.21925
10241,3,2005,1.0,0.13041
10242,3,2013,1.0,0.13594
10243,3,2002,1.0,0.12712
10244,5,1945,1.0,0.14814
10245,4,1972,1.0,0.18459
10246,4,1976,1.0,0.19047
10247,5,1925,1.0,0.13285
10248,4,1999,1.0,0.23503
10249,4,2000,1.0,0.23742
10250,4,1994,1.0,0.2235599999999999
10251,4,1987,1.0,0.20953
10252,3,2010,1.0,0.1362
10253,4,1996,1.0,0.22841
10254,4,1955,1.0,0.16246
10255,4,2002,1.0,0.24304
10256,4,1983,1.0,0.20239
10257,4,1973,1.0,0.1832
10258,4,1979,1.0,0.19367
10259,4,1979,1.0,0.19393
10260,4,1979,1.0,0.19382
10261,5,1935,1.0,0.1383
10262,1,1995,1.0,0.22382
10263,4,1979,1.0,0.19427
10264,4,1979,1.0,0.19424
10265,4,1997,1.0,0.23112
10266,1,1997,1.0,0.23115
10267,1,1997,2.0,0.2310199999999999
10268,2,1997,4.0,0.16317
10269,1,1997,2.0,0.23118
10270,4,1997,1.0,0.23105
10271,1,1997,5.0,0.19277
10272,4,1993,1.0,0.2213099999999999
10273,3,2012,1.0,0.13825
10274,5,2012,1.0,0.23695
10275,4,2004,2.0,0.24749
10276,5,1955,1.0,0.15652
10277,3,2015,2.0,0.13814
10278,3,2012,1.0,0.12102
10279,3,2012,1.0,0.12095
10280,4,1992,1.0,0.2193699999999999
10281,4,1960,1.0,0.1681
10282,4,1974,1.0,0.18724
10283,4,1975,1.0,0.18879
10284,4,1955,1.0,0.162
10285,4,1995,1.0,0.22576
10286,4,1986,1.0,0.2074599999999999
10287,4,1993,1.0,0.22136
10288,4,1998,1.0,0.23265
10289,4,1995,1.0,0.22615
10290,5,1915,1.0,0.12658
10291,4,1992,1.0,0.21963
10292,5,1901,1.0,0.1185599999999999
10293,4,1975,1.0,0.18883
10294,4,1993,1.0,0.2215599999999999
10295,4,2003,1.0,0.24524
10296,3,1995,1.0,0.11688
10297,3,1999,1.0,0.12414
10298,3,2002,1.0,0.10682
10299,3,2006,1.0,0.12165
10300,3,2006,1.0,0.12167
10301,3,2006,1.0,0.12162
10302,3,2010,1.0,0.13219
10303,3,2011,1.0,0.13763
10304,3,2011,2.0,0.10628
10305,3,2012,1.0,0.13898
10306,3,2012,1.0,0.13856
10307,3,1997,3.0,0.12237
10308,3,2012,1.0,0.1389
10309,3,1995,1.0,0.1170099999999999
10310,3,1998,1.0,0.12318
10311,1,1998,3.0,0.23292
10312,3,2003,1.0,0.12854
10313,3,2004,1.0,0.12962
10314,3,2004,1.0,0.12921
10315,3,2008,1.0,0.13415
10316,3,2008,1.0,0.13367
10317,3,2008,1.0,0.13017
10318,1,1997,1.0,0.2313
10319,3,1997,1.0,0.12203
10320,3,1997,1.0,0.1224
10321,1,1997,2.0,0.23108
10322,1,1997,4.0,0.23059
10323,1,1997,2.0,0.2308199999999999
10324,3,1997,1.0,0.12202
10325,1,1998,1.0,0.23354
10326,5,1915,1.0,0.12403
10327,3,1997,1.0,0.11957
10328,3,2011,1.0,0.13078
10329,3,2011,1.0,0.13077
10330,4,1901,1.0,0.1151799999999999
10331,5,1901,1.0,0.11624
10332,5,1915,1.0,0.12408
10333,4,1920,1.0,0.12758
10334,5,1973,1.0,0.17165
10335,5,1925,1.0,0.12999
10336,4,1988,1.0,0.20679
10337,4,1995,1.0,0.21784
10338,3,1997,1.0,0.11755
10339,3,2011,1.0,0.12853
10340,5,1905,1.0,0.11829
10341,5,1915,1.0,0.12397
10342,3,2003,1.0,0.12382
10343,3,2004,1.0,0.1145099999999999
10344,3,2004,1.0,0.10892
10345,3,2006,1.0,0.1270099999999999
10346,3,1994,3.0,0.08689
10347,3,2014,1.0,0.11969
10348,3,2005,1.0,0.1237
10349,4,1991,1.0,0.21206
10350,3,2006,1.0,0.12883
10351,1,1998,1.0,0.22973
10352,1,1996,1.0,0.22154
10353,3,1998,1.0,0.09948
10354,3,1998,1.0,0.09948
10355,3,1998,1.0,0.09947
10356,3,1998,2.0,0.10395
10357,4,1981,1.0,0.19719
10358,4,1996,1.0,0.22655
10359,4,1996,1.0,0.22658
10360,3,2000,1.0,0.1239099999999999
10361,3,1996,1.0,0.12015
10362,4,1996,1.0,0.22653
10363,3,2004,1.0,0.1282299999999999
10364,4,1996,1.0,0.22663
10365,4,1936,1.0,0.14207
10366,5,1941,1.0,0.14388
10367,5,1952,1.0,0.1530099999999999
10368,4,1979,1.0,0.19414
10369,4,1979,1.0,0.19407
10370,4,1988,1.0,0.2101599999999999
10371,3,2004,2.0,0.1120299999999999
10372,3,2005,2.0,0.12893
10373,3,2010,1.0,0.13463
10374,4,1977,1.0,0.1899799999999999
10375,5,2004,1.0,0.2194699999999999
10376,4,1997,1.0,0.22853
10377,4,1999,2.0,0.23313
10378,1,2004,2.0,0.24616
10379,4,1985,1.0,0.2006
10380,3,1997,1.0,0.11912
10381,5,1937,1.0,0.13871
10382,3,1999,1.0,0.12164
10383,3,2014,1.0,0.12094
10384,3,2001,1.0,0.12017
10385,5,2008,1.0,0.22841
10386,5,1944,1.0,0.14608
10387,5,1922,1.0,0.13002
10388,4,1997,1.0,0.22879
10389,5,1924,1.0,0.13136
10390,4,1926,1.0,0.13367
10391,4,1955,1.0,0.16096
10392,5,1941,1.0,0.14328
10393,3,2004,1.0,0.12811
10394,5,1920,1.0,0.12875
10395,4,1976,1.0,0.18898
10396,4,1976,1.0,0.18896
10397,4,1997,1.0,0.22885
10398,4,1996,1.0,0.2266699999999999
10399,5,1951,1.0,0.15259
10400,4,1996,1.0,0.2262699999999999
10401,5,2001,1.0,0.21527
10402,5,2001,1.0,0.2152599999999999
10403,5,2001,1.0,0.2152099999999999
10404,5,1996,1.0,0.20645
10405,3,2014,1.0,0.1283
10406,5,1947,1.0,0.14837
10407,5,1973,1.0,0.1741
10408,4,1996,1.0,0.22671
10409,4,2004,1.0,0.2462099999999999
10410,4,1976,1.0,0.1892
10411,4,1910,1.0,0.1223
10412,4,1994,1.0,0.22225
10413,4,1996,1.0,0.2268599999999999
10414,5,1941,1.0,0.14359
10415,5,1944,1.0,0.14605
10416,4,1975,1.0,0.18694
10417,5,1915,1.0,0.12524
10418,4,2001,1.0,0.23746
10419,1,2003,2.0,0.2422
10420,5,1945,1.0,0.1461
10421,5,1925,1.0,0.13136
10422,3,2008,1.0,0.13202
10423,4,1925,1.0,0.1321
10424,5,1993,1.0,0.20139
10425,4,1987,1.0,0.20744
10426,5,1955,1.0,0.15531
10427,5,1965,1.0,0.16519
10428,5,1945,1.0,0.14647
10429,5,1945,1.0,0.1463
10430,5,1925,1.0,0.13155
10431,4,1940,1.0,0.14514
10432,5,1946,1.0,0.1476
10433,5,1945,1.0,0.14681
10434,5,1966,1.0,0.16645
10435,3,2005,1.0,0.10795
10436,5,1931,1.0,0.13606
10437,5,1939,1.0,0.14203
10438,5,1952,1.0,0.15288
10439,5,1942,1.0,0.1441599999999999
10440,4,1992,1.0,0.2174699999999999
10441,1,2001,10.0,0.1714
10442,1,2001,10.0,0.17135
10443,1,2001,10.0,0.17138
10444,1,2001,10.0,0.17121
10445,1,2001,2.0,0.23749
10446,5,1928,1.0,0.13392
10447,5,1975,1.0,0.1779099999999999
10448,3,1998,1.0,0.12285
10449,4,1980,1.0,0.19651
10450,3,1992,2.0,0.11665
10451,3,2002,1.0,0.12282
10452,3,2011,3.0,0.08454
10453,4,1979,1.0,0.19363
10454,4,1979,1.0,0.19366
10455,4,2004,1.0,0.24543
10456,4,2004,1.0,0.2454199999999999
10457,4,1979,1.0,0.19336
10458,3,1997,1.0,0.12168
10459,3,2014,2.0,0.11352
10460,3,2004,2.0,0.12627
10461,5,1997,1.0,0.21022
10462,3,2011,1.0,0.13318
10463,5,1945,1.0,0.1464099999999999
10464,4,1915,1.0,0.12533
10465,5,1955,1.0,0.15523
10466,4,1965,1.0,0.17296
10467,4,1996,1.0,0.22619
10468,3,2004,1.0,0.1280099999999999
10469,1,2004,1.0,0.24563
10470,5,2004,1.0,0.21925
10471,4,1979,1.0,0.1928
10472,4,1979,1.0,0.19263
10473,4,1990,1.0,0.21251
10474,5,1950,1.0,0.15015
10475,4,1997,1.0,0.2275199999999999
10476,4,1979,1.0,0.19291
10477,4,1979,1.0,0.19287
10478,4,1979,1.0,0.19325
10479,3,2003,1.0,0.12335
10480,1,1984,2.0,0.20071
10481,4,1987,1.0,0.20621
10482,4,1989,1.0,0.21001
10483,1,1999,2.0,0.23162
10484,4,1976,1.0,0.1874
10485,3,2008,1.0,0.13161
10486,4,1982,2.0,0.19837
10487,3,2011,1.0,0.13655
10488,3,2013,1.0,0.13505
10489,3,2011,1.0,0.13654
10490,4,1996,1.0,0.22539
10491,4,1977,1.0,0.1898
10492,1,1979,1.0,0.19295
10493,5,1965,1.0,0.1641
10494,5,2011,2.0,0.2331
10495,4,1950,1.0,0.15581
10496,5,1950,1.0,0.15132
10497,5,1955,1.0,0.15582
10498,5,1949,1.0,0.1504599999999999
10499,3,1994,1.0,0.11844
10500,5,1956,1.0,0.15678
10501,4,1998,1.0,0.2317
10502,3,2013,1.0,0.13899
10503,5,1952,1.0,0.15305
10504,5,1955,1.0,0.15579
10505,5,1959,1.0,0.15961
10506,4,1979,1.0,0.1941
10507,4,1981,1.0,0.19745
10508,4,1992,1.0,0.2182
10509,5,1954,1.0,0.15488
10510,5,1955,1.0,0.1558
10511,5,1931,1.0,0.13723
10512,5,1915,1.0,0.12668
10513,5,1911,1.0,0.12419
10514,5,1963,1.0,0.16472
10515,4,1992,1.0,0.21949
10516,4,2002,1.0,0.2424199999999999
10517,4,1988,1.0,0.21128
10518,4,1948,1.0,0.15453
10519,5,1947,1.0,0.14978
10520,4,1975,1.0,0.18898
10521,3,1995,1.0,0.11663
10522,3,1998,1.0,0.12284
10523,3,2008,1.0,0.11665
10524,4,1979,1.0,0.1953599999999999
10525,5,1908,1.0,0.12251
10526,1,2002,1.0,0.2412
10527,4,1987,1.0,0.2099
10528,5,1948,1.0,0.15072
10529,4,1970,1.0,0.18151
10530,4,1910,1.0,0.12322
10531,4,1974,1.0,0.18749
10532,5,1940,1.0,0.14402
10533,5,2011,1.0,0.23563
10534,3,1992,1.0,0.11613
10535,3,2009,1.0,0.12971
10536,3,2010,1.0,0.13472
10537,3,2010,1.0,0.13471
10538,4,1997,2.0,0.22818
10539,4,1997,1.0,0.2314699999999999
10540,5,1946,1.0,0.14906
10541,4,1980,1.0,0.1973
10542,4,1987,1.0,0.2099
10543,4,2001,1.0,0.24051
10544,5,1901,1.0,0.11877
10545,5,1930,1.0,0.13668
10546,4,1974,1.0,0.18769
10547,5,1941,1.0,0.145
10548,3,2013,1.0,0.13897
10549,4,1998,1.0,0.23295
10550,5,1948,1.0,0.15058
10551,5,1970,1.0,0.1723
10552,5,1923,1.0,0.13177
10553,4,1978,1.0,0.19388
10554,4,1979,1.0,0.19508
10555,5,1940,1.0,0.14369
10556,3,2013,1.0,0.13563
10557,4,1961,1.0,0.16912
10558,4,1995,1.0,0.22538
10559,3,2009,1.0,0.1341099999999999
10560,3,2013,1.0,0.13899
10561,5,1948,1.0,0.15034
10562,4,1974,1.0,0.18717
10563,5,1910,1.0,0.1234799999999999
10564,3,2000,1.0,0.1248799999999999
10565,3,2000,1.0,0.1249
10566,4,1988,1.0,0.21125
10567,5,1911,1.0,0.12403
10568,5,1962,1.0,0.16349
10569,3,2009,1.0,0.12294
10570,3,2010,1.0,0.12399
10571,3,2014,1.0,0.1364
10572,3,2013,1.0,0.13951
10573,3,2012,1.0,0.1340299999999999
10574,5,2000,3.0,0.21174
10575,3,2004,2.0,0.10649
10576,3,2012,1.0,0.13681
10577,3,2012,2.0,0.12527
10578,3,2012,2.0,0.12525
10579,3,2012,1.0,0.1192299999999999
10580,3,2011,1.0,0.13612
10581,3,2011,1.0,0.1186599999999999
10582,3,2013,1.0,0.12107
10583,3,2013,1.0,0.13484
10584,3,2013,1.0,0.13876
10585,3,2013,1.0,0.1343
10586,3,2011,1.0,0.13558
10587,3,2011,1.0,0.13554
10588,3,2011,1.0,0.13552
10589,3,2012,1.0,0.1190799999999999
10590,3,2012,2.0,0.12532
10591,3,2012,2.0,0.12529
10592,3,2012,2.0,0.11909
10593,3,2012,1.0,0.12639
10594,3,2012,1.0,0.12625
10595,3,2010,1.0,0.11759
10596,3,2010,1.0,0.1235599999999999
10597,3,2010,1.0,0.13477
10598,3,2012,1.0,0.13644
10599,3,2011,1.0,0.1133
10600,3,2011,1.0,0.1245
10601,5,1920,1.0,0.12921
10602,4,1921,1.0,0.13043
10603,5,1932,1.0,0.13733
10604,5,1950,1.0,0.15162
10605,4,1960,1.0,0.16748
10606,5,1977,1.0,0.17977
10607,4,1978,1.0,0.19286
10608,4,1982,1.0,0.19974
10609,5,1950,1.0,0.1515
10610,4,1993,1.0,0.2206699999999999
10611,5,1941,1.0,0.14404
10612,5,1949,1.0,0.15065
10613,4,1972,1.0,0.18355
10614,4,1977,1.0,0.19118
10615,5,1929,1.0,0.13512
10616,5,1940,1.0,0.14338
10617,4,1976,1.0,0.18974
10618,5,1929,1.0,0.13518
10619,4,1930,1.0,0.13737
10620,5,1930,1.0,0.13588
10621,5,1930,1.0,0.13583
10622,5,1930,1.0,0.13589
10623,5,1930,1.0,0.1358599999999999
10624,4,1976,1.0,0.18984
10625,4,1975,1.0,0.18828
10626,5,1953,1.0,0.15442
10627,4,2005,1.0,0.24989
10628,4,2005,1.0,0.24988
10629,4,2005,1.0,0.24994
10630,4,2005,1.0,0.24994
10631,4,1976,1.0,0.18982
10632,3,1997,1.0,0.12117
10633,4,2001,1.0,0.23864
10634,4,1981,1.0,0.19746
10635,4,1985,1.0,0.20447
10636,5,1945,1.0,0.14701
10637,4,1984,1.0,0.20268
10638,5,1942,1.0,0.14457
10639,4,1999,1.0,0.23381
10640,5,1950,1.0,0.1513
10641,4,1990,1.0,0.21415
10642,1,2003,1.0,0.2438199999999999
10643,5,1937,1.0,0.14075
10644,5,1946,1.0,0.1479
10645,4,1995,1.0,0.22471
10646,5,1940,1.0,0.14309
10647,3,2012,1.0,0.1337
10648,5,1929,1.0,0.13496
10649,4,1947,1.0,0.1528
10650,3,2004,3.0,0.10724
10651,4,1949,1.0,0.15481
10652,5,1951,1.0,0.1522099999999999
10653,4,1975,1.0,0.18782
10654,4,1977,1.0,0.19085
10655,5,1944,1.0,0.14622
10656,5,1945,1.0,0.14725
10657,4,1976,1.0,0.18945
10658,5,1977,1.0,0.17949
10659,4,1935,1.0,0.14147
10660,4,1978,1.0,0.19266
10661,4,1978,1.0,0.19266
10662,5,1945,1.0,0.14718
10663,4,2000,1.0,0.23653
10664,4,2003,1.0,0.24338
10665,5,1950,1.0,0.1510099999999999
10666,4,1975,1.0,0.1874
10667,5,1932,1.0,0.13677
10668,4,1933,1.0,0.13937
10669,5,1974,1.0,0.17548
10670,3,2007,1.0,0.12065
10671,3,2007,1.0,0.13155
10672,3,2002,1.0,0.10968
10673,3,2015,2.0,0.11305
10674,3,2012,2.0,0.11008
10675,3,2012,2.0,0.11963
10676,4,1993,1.0,0.21984
10677,4,1933,1.0,0.1393
10678,5,1955,1.0,0.15554
10679,4,1978,1.0,0.19217
10680,4,1978,1.0,0.19214
10681,4,1978,1.0,0.19213
10682,4,1978,1.0,0.19222
10683,4,1978,1.0,0.19226
10684,3,2008,1.0,0.12117
10685,5,2011,1.0,0.2326599999999999
10686,4,1995,1.0,0.2239
10687,4,1976,1.0,0.18922
10688,3,1997,1.0,0.12112
10689,3,1997,1.0,0.1211
10690,3,2004,1.0,0.12445
10691,3,2013,1.0,0.1387
10692,4,1994,2.0,0.22228
10693,4,1990,1.0,0.21389
10694,4,1978,1.0,0.1922299999999999
10695,5,1974,1.0,0.17559
10696,4,2002,1.0,0.24101
10697,5,1944,1.0,0.14618
10698,5,1955,1.0,0.15577
10699,5,1950,1.0,0.15119
10700,5,1951,1.0,0.15205
10701,5,1953,1.0,0.15386
10702,5,1952,1.0,0.15306
10703,5,1947,1.0,0.14869
10704,3,2015,1.0,0.14137
10705,4,2004,1.0,0.24615
10706,4,1974,1.0,0.18602
10707,5,1947,1.0,0.14853
10708,5,1950,1.0,0.1511
10709,5,1955,1.0,0.15566
10710,5,1950,1.0,0.15117
10711,5,1937,1.0,0.14067
10712,5,1975,1.0,0.1768799999999999
10713,4,1991,1.0,0.216
10714,4,2000,1.0,0.23608
10715,4,1960,1.0,0.16708
10716,5,1935,1.0,0.13908
10717,5,1926,1.0,0.13277
10718,3,2012,1.0,0.1375
10719,4,1975,1.0,0.18759
10720,5,1932,1.0,0.13692
10721,4,1978,1.0,0.19235
10722,4,1978,1.0,0.19238
10723,3,2007,1.0,0.10872
10724,3,2007,1.0,0.12661
10725,3,2007,1.0,0.13026
10726,1,1994,4.0,0.18616
10727,3,2006,1.0,0.12585
10728,4,2000,2.0,0.22794
10729,3,2010,2.0,0.11369
10730,4,1991,3.0,0.20843
10731,4,2002,2.0,0.2327
10732,5,1920,1.0,0.12621
10733,4,1998,1.0,0.2254
