,magnitude,dmin,latitude,longitude
3374,0.4,0.01095,38.8211667,-122.7625
3375,1.98,0.07585,32.4041667,-115.2171667
3376,1.27,0.008573,38.821,-122.8456667
3377,0.23,0.7436,57.066,-135.690166666667
3378,1.7,0.1,31.642,-104.315
3379,1.9,0.6996,59.5605,-153.082
3380,1.41,0.09413,37.3781667,-118.4446667
3381,1.80999994,1.1704,19.291166305542,-155.385498046875
3382,3.35,0.08231,32.415,-115.1981667
3383,0.36,0.01375,46.85983333333333,-121.74433333333332
3384,1.98,1.1704,19.3106666666667,-155.353333333333
3385,1.2,0.033,38.5535,-119.5265
3386,1.19,0.3162,54.7521666666667,-164.001166666667
3387,1.8,0.051,39.5328,-120.3659
3388,1.6,0.2534,62.2001,-150.3554
3389,0.23,0.01328,33.5578333,-116.5986667
3390,2.2,0.25339999999999996,66.4612,-148.2264
3391,0.7,0.009348,38.847168,-122.8161697
3392,0.55,0.01287,38.7960014,-122.7443314
3393,1.4,0.2448,39.1171667,-110.8383333
3394,1.62,0.01831,36.4566667,-121.0353333
3395,0.1,0.7156,58.3365,-155.119666666667
3396,6.7,1.564,5.5872,125.051
3397,1.03,0.03078,36.5786667,-121.0013333
3398,0.77,0.004916,38.8433342,-122.8371658
3399,1.38,0.04529,34.41,-118.4026667
3400,0.77,0.006662,38.8373337,-122.7711639
3401,1.4,1.1911999999999998,61.6483,-150.2954
3402,1.0,0.1626,45.04283333333333,-122.4415
3403,4.8,1.394,-5.8537,130.3452
3404,0.64,0.4952,59.3561666666667,-153.445
3405,0.4,0.0006669,38.8385,-122.8363333
3406,2.7,0.1,35.24,-101.579
3407,0.86,0.08172,35.6671667,-117.564
3408,0.57,0.06438,32.7713333,-116.5753333
3409,0.74,0.01045,38.7811661,-122.7649994
3410,1.7,0.0,31.65,-104.015
3411,0.44,0.002431,38.8236667,-122.8131667
3412,1.8,0.2702,63.0382,-151.5066
3413,1.4,0.1,31.612,-104.241
3414,1.45,0.01433,36.461,-121.0416667
3415,4.5,0.256,21.1429,99.3622
3416,1.31,0.03354,37.5491667,-122.4126667
3417,0.27,0.006892,38.8381653,-122.7991638
3418,4.5,2.007,-26.9995,26.6103
3419,2.13,0.05347,17.9238333333333,-66.8963333333333
3420,2.24,0.1024,17.9826666666667,-66.5188333333333
3421,1.62,0.09115,33.3505,-116.262
3422,2.1,0.27020000000000005,61.98,-151.9192
3423,4.6,3.052,-6.597,154.0707
3424,1.0,0.25339999999999996,64.4861,-146.9703
3425,0.54,0.03475,33.5956667,-116.8056667
3426,0.99,0.1688,37.4551667,-118.701
3427,4.5,1.476,51.3146,-169.8301
3428,1.6,1.1911999999999998,61.5236,-149.9022
3429,1.15,0.1119,33.2908333,-116.2405
3430,1.7,0.1,31.702,-104.114
3431,3.6,1.113,54.2391,-160.5014
3432,1.87,0.06729,47.570166666666665,-123.9395
3433,0.98,0.04377,32.9856667,-116.3401667
3434,0.58,0.01654,33.6593333,-116.69
3435,4.0,3.001,-17.4587,-178.8148
3436,1.5,0.09759,32.5526667,-115.7083333
3437,1.1,0.008144,38.8069992,-122.7740021
3438,1.6,0.0,31.648,-104.029
3439,2.25,0.1722,40.3121667,-124.5656667
3440,1.09,1.1704,19.2858333333333,-155.387
3441,5.3,1.834,-2.4278,138.869
3442,0.52,0.003302,38.8355,-122.7883333
3443,2.5,0.25339999999999996,62.5678,-151.3013
3444,4.2,1.801,-24.4015,-67.0031
3445,1.8,0.2,32.122,-101.033
3446,1.6,0.7436,60.2117,-141.6769
3447,1.42,0.03359,37.113,-121.8378333
3448,1.8,0.7617999999999999,61.6421,-146.3973
3449,1.01,0.03674,37.1145,-121.8343333
3450,1.29,0.03618,37.1153333,-121.8355
3451,1.83000004,1.1704,19.2376670837402,-155.409332275391
3452,1.7,0.0,31.649,-104.018
3453,5.7,0.247,21.226,99.333
3454,2.5,1.2122,59.8802,-148.8905
3455,0.68,0.04984,40.7336667,-112.0635
3456,2.5,0.0,31.649,-104.021
3457,0.35,0.03424,46.17483333333333,-122.13133333333332
3458,1.5,0.0,31.652,-104.031
3459,2.3,0.0,31.65,-104.024
3460,0.63,0.05442,47.9165,-114.0285
3461,0.76,0.011,38.7815018,-122.7228317
3462,2.11999989,1.1704,19.2630004882812,-155.403335571289
3463,4.9,8.281,1.2107,66.9975
3464,1.6,0.0,31.654,-104.49
3465,3.14,0.0175,48.2225,-122.35116666666669
3466,0.61,0.002127,38.8273315,-122.8541641
3467,0.82,0.004817,38.7890015,-122.7848358
3468,1.3,0.04166,41.0628333,-111.6151667
3469,0.74,0.01675,38.7796669,-122.7576675
3470,1.7,0.25339999999999996,62.7993,-148.5722
3471,4.4,3.847,-7.7482,127.595
3472,1.47,0.01364,38.8661667,-122.7873333
3473,2.0,0.7436,60.2565,-141.4129
3474,0.51,0.005145,46.19466666666667,-122.19166666666666
3475,2.0,0.2702,60.1951,-152.9954
3476,1.29,0.05221,32.9288333,-116.2493333
3477,1.5,0.111,39.7125,-120.0087
3478,0.39,0.7156,58.1893333333333,-155.288166666667
3479,2.2,1.9007999999999998,60.0221,-145.5104
3480,1.8,1.9007999999999998,60.0259,-145.5012
3481,1.5,0.2702,62.7946,-151.0455
3482,1.46,0.05975,33.2125,-116.0318333
3483,2.5,1.9007999999999998,60.0022,-145.5645
3484,0.16,0.25240000000000007,53.872,-166.837166666667
3485,1.2,0.25339999999999996,65.0113,-147.4907
3486,1.98000002,1.1704,19.1638336181641,-155.504837036133
3487,1.7,0.7144,57.9261,-156.0675
3488,1.7,0.1,32.506,-102.164
3489,0.51,0.1886,51.8776666666667,179.574
3490,4.0,0.355,13.4078,145.1831
3491,0.74,0.06028,33.2216667,-116.0211667
3492,1.57,0.01061,38.8218333,-122.762
3493,4.4,3.158,-7.4124,128.5824
3494,1.46,0.142172101,36.38316667,-97.64933333
3495,0.63,0.39180000000000004,52.087,-176.131333333333
3496,1.13,0.008032,38.8344994,-122.7993317
3497,1.5,0.1,31.605,-104.188
3498,1.72,0.3202,43.8753333333333,-114.508333333333
3499,2.0,0.0,31.634,-104.032
3500,0.49,0.02801,38.7886667,-122.906
3501,1.1,0.008749,38.8353348,-122.8008347
3502,1.5,0.1412722776,36.38366667,-97.64833333
3503,0.53,0.03869,46.962833333333336,-121.91833333333334
3504,1.9,0.0,31.682,-104.524
3505,4.4,0.969,22.0346,121.7017
3506,1.46,0.005335,37.7845,-122.182
3507,0.7,0.25339999999999996,65.2772,-148.9587
3508,1.46,0.08675,35.647,-117.5386667
3509,2.04,0.3707,44.6773333333333,-114.353833333333
3510,0.68,0.426,54.149,-165.9795
3511,1.35,0.05471,34.2455,-116.436
3512,1.9,0.25339999999999996,61.989,-149.915
3513,1.4,0.3152,65.3218,-149.948
3514,0.88,0.0498,33.6698333,-116.7476667
3515,0.6,0.2524,53.8016666666667,-166.973833333333
3516,0.61,0.2524,53.8001666666667,-166.98
3517,1.7,0.6828,61.6499,-150.2808
3518,2.1,0.5278,62.7426,-143.0635
3519,1.9,0.2702,60.21,-153.2504
3520,1.17,0.2549,45.2601666666667,-112.927166666667
3521,1.4,0.7617999999999999,62.1638,-148.7436
3522,0.0,0.014,36.7429,-116.2556
3523,1.78999996,1.1704,19.1639995574951,-155.496505737305
3524,0.84,0.1142,35.7968333,-117.6251667
3525,1.1,0.06495,33.6638333,-116.7676667
3526,0.97,0.06273,33.6646667,-116.7648333
3527,1.6,0.0,31.673,-104.48
3528,0.45,0.009189,38.8308333,-122.817
3529,1.63,0.008343,38.8306667,-122.8153333
3530,1.24,0.009103,38.8311667,-122.8161667
3531,1.94,0.007934,38.8306667,-122.8141667
3532,4.5,0.754,-21.1444,-68.687
3533,1.09,0.01615,38.833168,-122.8160019
3534,2.35,0.2418,35.2646666666667,-84.9863333333333
3535,0.01,0.3186,53.8605,-166.801166666667
3536,1.19,0.3556,58.1938333333333,-155.299
3537,0.3,0.076,36.5931,-116.2708
3538,0.34,0.6996,61.2523333333333,-151.919333333333
3539,1.7,0.0,31.549,-104.14
3540,1.8,1.1911999999999998,61.2377,-150.0312
3541,1.48,0.1241756325,35.08466667,-95.52066667
3542,1.7,0.25339999999999996,62.9688,-150.2861
3543,0.98,0.03713,44.7301667,-110.1058333
3544,0.7,0.06288,33.4796667,-116.8781667
3545,1.15,0.08964,33.9223333,-116.6845
3546,2.24,1.1704,19.299,-155.363333333333
3547,1.17,0.0175,34.8581667,-119.2426667
3548,2.8,0.324,52.5156,-169.4317
3549,3.69,0.4014,18.1448,-68.5391
3550,1.0,0.06011,45.6708333333333,-111.946333333333
3551,1.51,0.06473,45.6691666666667,-111.933666666667
3552,1.2,0.2597,45.0906666666667,-111.733833333333
3553,0.29,0.01603,38.8133316,-122.76017
3554,1.32,0.1382,33.3403333,-116.2028333
3555,0.94,0.1263,34.2985,-116.7416667
3556,0.1,0.082,36.59,-116.2634
3557,0.32,0.4952,59.36,-153.427333333333
3558,4.7,1.111,-4.1504,151.0504
3559,0.6,0.1084,34.0251667,-117.2126667
3560,1.1,0.6996,61.294,-152.2503
3561,1.9,0.25339999999999996,63.8999,-150.4109
3562,0.96,0.2593,45.2633333333333,-112.936
3563,1.4,0.7617999999999999,61.3038,-146.7583
3564,0.4,0.007483,46.172,-122.2225
3565,1.6,0.25339999999999996,62.8493,-150.5643
3566,4.6,2.418,9.4136,126.2351
3567,4.6,0.79,-5.1482,102.8476
3568,0.93,0.01544,38.829834,-122.8528366
3569,1.11,0.2188,38.2766667,-112.6428333
3570,2.0,0.25339999999999996,63.1908,-151.3299
3571,0.72,0.01281,38.8359985,-122.8069992
3572,1.8,0.7617999999999999,61.4263,-146.252
3573,0.56,0.6411999999999999,58.2245,-155.192833333333
3574,0.25,0.3348,51.8896666666667,-177.284
3575,0.1,0.01454,46.20133333333333,-122.21166666666667
3576,1.8,1.1332,60.8151,-150.7377
3577,0.53,0.03682,38.789,-122.9063333
3578,0.7,0.06798,45.6616666666667,-111.952666666667
3579,0.73,0.06104,45.6735,-111.932833333333
3580,0.92,0.01088,38.8195,-122.7556667
3581,1.18,0.01012,38.8201667,-122.7546667
3582,1.7,0.0,31.684,-104.435
3583,1.3,0.09967,33.1645,-116.3801667
3584,0.32,0.01718,46.19916666666666,-122.20116666666668
3585,1.33,0.06095,45.6728333333333,-111.935166666667
3586,2.41,1.1704,19.4871666666667,-155.431333333333
3587,2.3,0.0,31.679,-104.423
3588,2.1,0.0,31.672,-104.433
3589,2.11,1.1704,19.3823333333333,-155.240833333333
3590,1.54,1.1704,19.1205,-155.392166666667
3591,3.67,0.6732,18.8188,-64.4711
3592,0.31,0.08588,40.7341667,-112.0715
3593,1.6,0.25339999999999996,63.0411,-149.6322
3594,3.0,0.448,59.2664,-136.1169
3595,1.6,0.7617999999999999,61.7042,-149.7167
3596,0.58,0.2793,46.1833333333333,-110.881833333333
3597,0.45,0.05764,33.2915,-116.7396667
3598,0.88,0.1163,44.62,-110.3506667
3599,1.85000002,1.1704,19.1778335571289,-155.479507446289
3600,4.6,6.059,-10.0093,123.8004
3601,0.86,0.1065,35.7055,-117.5448333
3602,1.15,0.01143,38.8448334,-122.815834
3603,0.73,0.009806,38.8264999,-122.7981644
3604,0.12,0.1033,46.8573333333333,-112.3065
3605,2.4,0.0,31.705,-104.114
3606,1.6,0.0,31.668,-104.373
3607,0.83,0.00222,38.8373337,-122.7928314
3608,0.1,0.022,36.8827,-115.9823
3609,2.3,0.25339999999999996,63.1635,-149.6441
3610,1.8,0.6996,60.2692,-152.2202
3611,0.1,0.01107,46.182833333333335,-122.23833333333332
3612,0.79,0.05051,44.6108333333333,-112.573833333333
3613,1.5,0.454,47.8429,-69.8152
3614,2.17000008,1.1704,19.1081657409668,-155.395660400391
3615,0.2,0.004973,46.202333333333335,-122.197
3616,1.08,0.01089,38.8178329,-122.8228302
3617,4.9,2.784,76.3217,7.0532
3618,2.3,0.2702,60.6902,-152.198
3619,1.3,0.27020000000000005,63.1648,-151.3416
3620,0.66,0.03186,33.6241667,-116.7526667
3621,0.71,0.006157,38.8286667,-122.8141632
3622,0.86,0.01259,38.7803345,-122.7553329
3623,0.77,0.01635,35.8968333,-120.4426667
3624,1.6,0.25339999999999996,65.036,-147.0458
3625,1.9,0.1,32.224,-102.008
3626,0.97,0.05336,45.6778333333333,-111.946666666667
3627,1.3,0.1587,44.6773333333333,-111.875666666667
3628,1.2,0.02204,37.4328333,-121.7835
3629,1.8,0.1,31.666,-104.184
3630,0.33,0.05419,33.6536667,-116.7361667
3631,1.53,0.0829,32.5876667,-115.6605
3632,4.2,2.598,36.5033,71.1359
3633,0.65,0.001862,38.840332,-122.8363342
3634,1.9,0.25339999999999996,62.8024,-149.6596
3635,1.1,0.08522,48.321666666666665,-121.65416666666668
3636,1.9,0.25339999999999996,62.6187,-150.5735
3637,2.01,1.1704,19.4861666666667,-155.432833333333
3638,1.9,0.25339999999999996,63.1362,-149.6235
3639,4.7,10.295,14.6978,54.6759
3640,0.76,0.1169770451,35.85416667,-98.064
3641,0.41,0.007255,38.7869987,-122.7446671
3642,1.6,1.1911999999999998,61.5203,-149.8849
3643,1.1,0.06786,45.6661666666667,-111.932333333333
3644,1.23,0.05884,45.6765,-111.931333333333
3645,2.88,0.5465,18.8018333333333,-66.7408333333333
3646,2.0,0.7617999999999999,61.6022,-146.6083
3647,0.57,0.30479999999999996,51.8631666666667,-177.948333333333
3648,2.01,0.06793,45.665,-111.936166666667
3649,4.5,6.024,-24.0769,179.0772
3650,2.9,0.25339999999999996,63.1631,-150.6637
3651,1.31,0.35119999999999996,51.863,-177.926833333333
3652,4.9,3.277,-20.4077,-178.6113
3653,1.33,0.35119999999999996,51.8635,-177.922833333333
3654,1.82,1.1704,19.3974990844727,-155.252838134766
3655,2.5,0.2702,61.1418,-152.1558
3656,1.75,0.3461,42.4958333,-111.3948333
3657,1.6,1.2122,61.0571,-148.4761
3658,1.63,0.07735,45.85516666666667,-122.41833333333334
3659,0.0,0.077,36.6154,-116.427
3660,2.6,0.077,44.6282,-112.4907
3661,2.36,0.05889,44.6238333333333,-112.464833333333
3662,4.4,3.018,30.588,137.8621
3663,1.86000001,1.1318000000000001,19.4823341369629,-155.79899597168
3664,1.28,0.06257,44.622,-112.472166666667
3665,2.8,0.7436,59.6595,-136.1286
3666,5.0,2.351,-3.7797,138.7128
3667,1.02,0.30479999999999996,51.873,-177.9405
3668,2.6,0.25339999999999996,61.4924,-149.9912
3669,1.57,0.286,38.0475,-118.7613333
3670,1.8,0.1448,32.926,-116.2471667
3671,1.01,0.009136,38.831501,-122.8154984
3672,4.5,3.584,-32.8402,-177.9953
3673,4.4,1.687,-6.2071,129.6896
3674,0.78,0.005747,38.8079987,-122.7836685
3675,4.3,0.537,13.1488,-89.2549
3676,1.02,0.3348,51.951,-177.192333333333
3677,1.33,0.03433,46.8475,-121.99816666666666
3678,0.68,0.009011,46.19316666666667,-122.19966666666669
3679,1.98,0.0626,38.2405,-122.9856667
3680,1.9,0.6479999999999999,62.0661,-145.1506
3681,1.6,0.0,31.677,-104.39
3682,0.77,0.01098,38.8320007,-122.8188324
3683,0.31,0.0108,38.8334999,-122.8150024
3684,5.1,4.655,-22.2363,179.4425
3685,5.0,0.684,-21.7644,-68.5073
3686,0.99,0.0476,35.6645,-117.4821667
3687,0.9,0.01031,38.7718315,-122.7231674
3688,0.1,0.03316,38.4713333,-112.8426667
3689,5.7,3.293,1.9752,124.1367
3690,0.74,0.1285,34.11,-117.3095
3691,2.3,0.247,40.7793,-119.5613
3692,1.04,0.009882,38.8310013,-122.8181686
3693,0.45,0.006178,38.8235,-122.8021667
3694,3.6,0.632,51.0793,-178.1487
3695,2.13000011,1.1704,19.1725006103516,-155.494659423828
3696,4.3,2.979,-23.0187,170.6452
3697,0.95,0.04406,33.204,-116.6995
3698,2.52,1.1318000000000001,19.7256666666667,-155.7715
3699,0.3,0.046,39.5382,-120.3697
3700,1.2,0.047,39.5372,-120.3593
3701,4.1,0.552,-21.9416,-68.6679
3702,2.0,0.6996,60.9893,-151.8135
3703,2.0,0.25339999999999996,62.9191,-150.4536
3704,2.44,1.1704,19.366,-155.284666666667
3705,1.89,1.1704,19.1411666666667,-155.5195
3706,1.7,0.25339999999999996,62.2282,-148.9725
3707,1.35,0.03317,37.55,-122.41
3708,2.1,0.0,31.672,-104.393
3709,1.0,0.0,31.728,-104.572
3710,0.81,0.1167,35.666,-117.5673333
3711,1.4,0.0,31.685,-104.394
3712,2.37,0.4332,55.055,-162.2495
3713,1.5,0.25339999999999996,64.4708,-146.9382
3714,1.6,0.7618,61.6836,-149.8404
3715,3.24,0.6122,19.0331666666667,-67.326
3716,1.6,0.1,31.604,-104.502
3717,1.9,0.0,31.677,-104.392
3718,1.9,0.0,31.682,-104.393
3719,0.78,0.02281,32.974,-116.289
3720,1.4,0.25339999999999996,64.4544,-147.9176
3721,1.96,0.0184,36.4591667,-121.0356667
3722,1.99,0.01841,36.4576667,-121.0353333
3723,1.7,0.0,31.616,-104.1
3724,2.71,0.01948,36.4593333,-121.0343333
3725,1.6,0.0,31.614,-104.107
3726,0.6,0.0,31.643,-104.011
3727,1.0,0.012,39.6113,-119.976
3728,0.41,0.008422,38.8288333,-122.8018333
3729,0.79,0.009059,38.8371658,-122.8018341
3730,1.6,0.0,31.645,-104.012
3731,1.78,0.01856,36.4578333,-121.0351667
3732,2.3,0.0,31.672,-104.387
3733,1.3,0.0,31.648,-104.02
3734,1.5,0.0,31.645,-104.016
3735,0.36,0.004344,38.8100014,-122.7770004
3736,1.7,0.0,31.669,-104.387
3737,1.7,1.2122,61.0922,-147.8836
3738,2.6,0.0,31.65,-104.025
3739,1.71,0.06922,34.0296667,-116.3215
3740,4.3,1.19,-24.1567,-70.2977
3741,2.4,0.0,31.638,-104.008
3742,2.3,0.0,31.64,-104.007
3743,1.72,0.3254,44.3276666666667,-115.178333333333
3744,0.84,0.08436,33.771,-116.9111667
3745,0.52,0.002416,38.8236667,-122.807
3746,0.43,0.002699,38.8243333,-122.8068333
3747,0.04,0.01319,46.8775,-121.94183333333334
3748,1.86,0.008473,38.7871667,-122.7463333
3749,0.5,0.155,40.0482,-119.9754
3750,1.5,0.0,31.999,-103.841
3751,1.54,0.1097784577,35.861,-98.06083333
3752,0.44,0.008214,38.840168,-122.8251648
3753,1.5,0.27020000000000005,62.2706,-151.2542
3754,1.06,0.07676,47.6845,-121.82066666666668
3755,2.1,0.2534,63.2851,-147.9075
3756,1.7,1.2147999999999999,60.9212,-147.3301
3757,1.93,0.01718,36.459,-121.0371667
3758,0.32,0.7156,58.1701666666667,-155.378333333333
3759,1.54,0.05056,37.6196667,-122.3771667
3760,0.1,0.103,39.7055,-120.003
3761,0.77,0.004224,38.8530006,-122.802002
3762,0.93,0.01711,38.7605,-122.8656667
3763,4.8,1.741,-22.642,-176.2173
3764,4.2,0.636,-22.7778,-68.8422
3765,4.5,0.825,-4.9636,152.4679
3766,1.48,0.2784,36.0396667,-117.4006667
3767,0.72,0.002619,38.840168,-122.8381653
3768,1.17,0.01613,38.8391685,-122.8373337
3769,2.1,0.01666,36.4575,-121.0375
3770,2.4,0.2702,60.0533,-153.2744
3771,2.2,0.2702,60.1319,-153.216
3772,1.11,0.1328,35.3811667,-118.6476667
3773,1.7,0.25339999999999996,63.086,-148.9002
3774,0.52,0.04133,44.718,-111.0073333
3775,0.33,0.06304,37.5493333,-118.9066667
3776,1.23,0.007147,38.8151667,-122.8248333
3777,1.77999997,1.1704,19.4031658172607,-155.276000976562
3778,0.8,0.009911,38.8328323,-122.814003
3779,1.55,0.01085,38.8335,-122.8151667
3780,2.01,0.05361,37.067,-121.1265
3781,1.4,0.0,31.617,-104.104
3782,4.4,3.354,-23.0956,171.0453
3783,4.4,2.775,-7.2778,129.446
3784,0.91,0.7436,57.0116666666667,-135.633166666667
3785,2.31999993,1.1704,19.1786670684814,-155.483001708984
3786,0.05,0.03936,38.7751667,-122.9005
3787,1.64,0.2449,40.1546667,-121.4688333
3788,1.53,0.05803,36.4388333333333,-89.5263333333333
3789,4.5,5.723,-8.8087,124.09
3790,4.3,1.524,44.7206,80.3428
3791,1.9,0.25339999999999996,62.4208,-147.9852
3792,1.86,1.1704,19.3728332519531,-155.28466796875
3793,1.9,1.1704,19.3673333333333,-155.289
3794,0.87,0.01033,38.8330002,-122.8150024
3795,0.41,0.01757,46.196666666666665,-122.18833333333332
3796,2.7,0.093,54.7147,-164.1579
3797,1.25,0.0007759,38.8385,-122.8345
3798,2.15,0.09815,40.169,-121.0686667
3799,1.44,0.02703,48.78333333333333,-121.88883333333334
3800,1.22,0.04521,37.6121667,-122.3773333
3801,1.6,0.2702,62.2703,-151.092
3802,2.43,1.1704,19.3468333333333,-155.074666666667
3803,1.7,0.7617999999999999,61.6704,-148.2254
3804,1.14,0.1125,35.7398333,-117.5798333
3805,1.8,0.127,38.1827,-117.7969
3806,2.04,1.1704,19.3863333333333,-155.244333333333
3807,1.9,1.1704,19.9226666666667,-155.456666666667
3808,2.41,1.1704,19.1496658325195,-155.510833740234
3809,0.58,0.03299,33.5335,-116.7268333
3810,0.34,0.03151,33.5351667,-116.7263333
3811,0.72,0.01068,38.7953339,-122.7478333
3812,1.97000003,1.1704,19.2345008850098,-155.403671264648
3813,1.8,0.0,31.678,-104.416
3814,2.11,1.1704,19.3463333333333,-155.3005
3815,2.7,0.156,37.012,-97.8428
3816,1.08,0.05441,46.11516666666667,-122.68466666666669
3817,3.5,0.0,31.1,-103.265
3818,3.6,0.69,41.241,-89.1766
3819,1.04,0.04496,33.014,-116.4295
3820,0.28,0.004017,38.8256683,-122.8058319
3821,1.85,1.1704,19.3708333333333,-155.283333333333
3822,1.71000004,1.1704,19.4009990692139,-155.276840209961
3823,0.37,0.116,48.4635,-121.8645
3824,4.4,4.036,-15.4428,-174.5523
3825,1.8,0.0,31.66,-104.446
3826,1.78,0.01191,38.8456667,-122.8133333
3827,1.37,0.05025,33.1271667,-115.619
3828,0.65,0.03436,33.0433333,-116.4313333
3829,1.08,0.1135,48.47116666666667,-121.87066666666666
3830,0.37,0.0279,44.7608333,-110.8438333
3831,1.84,0.1731,36.8868333,-112.416
3832,1.7,0.7618,61.5808,-149.847
3833,1.8,0.0,31.684,-104.292
3834,1.0,1.2122,61.0794,-147.883
3835,1.73000002,1.1704,19.3806667327881,-155.285339355469
3836,1.8,0.1,31.355,-103.755
3837,0.68,0.04766,46.8785,-112.5205
3838,0.76,0.06631,37.5061667,-118.7776667
3839,1.89,0.1197,40.2796667,-124.4986667
3840,1.9,0.7617999999999999,61.6382,-149.7828
3841,0.77,0.01244,38.7883339,-122.7623367
3842,0.8,0.503,41.9503,-119.6303
3843,1.87,1.1704,18.9721660614014,-155.45166015625
3844,1.28,0.01954,36.4601667,-121.0345
3845,0.44,0.06379,45.6683333333333,-111.940333333333
3846,1.7,0.6996,59.992,-153.0071
3847,1.6,0.2702,62.5852,-151.2945
3848,0.9,1.1624,60.635,-143.0226
3849,1.83000004,1.1704,19.3348331451416,-155.290832519531
3850,1.5,0.6828,61.7912,-150.3004
3851,4.1,0.415,-40.8937,174.7136
3852,1.57,0.0677,38.9238333,-123.3786667
3853,0.54,0.02574,37.5645,-118.8336667
3854,4.1,0.66,-38.3766,176.0212
3855,1.7,0.25339999999999996,63.0117,-149.8089
3856,0.77,0.009566,38.8069992,-122.8171692
3857,1.6,0.6996,61.5266,-150.5507
3858,4.8,1.65,-3.6066,101.4822
3859,2.15,0.01373,37.5271667,-121.8235
3860,0.24,0.009962,38.8214989,-122.7643356
3861,0.72,0.03817,33.2711667,-116.7766667
3862,1.6,0.25339999999999996,63.0522,-151.0423
3863,0.41,0.06235,46.2225,-119.59816666666669
3864,0.29,0.01086,38.8326683,-122.817337
3865,2.0,0.0,31.67,-104.321
3866,2.8,0.25339999999999996,62.4017,-150.9938
3867,4.5,0.626,-30.2029,-69.4196
3868,1.9,1.2122,60.8074,-148.7286
3869,1.3,0.7617999999999999,61.567,-147.7928
3870,1.33,0.4952,59.3601666666667,-153.441833333333
3871,0.93,0.06483,37.1301667,-121.5168333
3872,1.5,0.25339999999999996,62.3534,-149.0147
3873,0.76,0.001914,38.8241653,-122.8078308
3874,1.05,0.1880630956,35.92416667,-97.33383333
3875,1.07,0.002963,38.8118324,-122.8290024
3876,1.13,0.002395,38.7621651,-122.7278366
3877,1.88,0.3023,44.2828333333333,-115.187666666667
3878,0.95,0.06874,32.9168333,-116.235
3879,2.56,0.0,35.9245,-97.32966667
3880,5.0,3.795,-5.9922,129.9881
3881,1.15,0.1871632722,35.9245,-97.32933333
3882,2.02,0.02055,36.46,-121.0331667
3883,0.7,0.008519,38.7875,-122.7461667
3884,2.71,0.01571,36.4606667,-121.0396667
3885,2.3,0.2702,60.2375,-153.0847
3886,2.1,0.7436,57.0101666666667,-136.133333333333
3887,2.5,1.1318000000000001,19.4455,-155.864166666667
3888,2.1,0.1,32.762,-100.653
3889,1.8,0.6996,59.8322,-152.911
3890,3.29,1.048,19.2668333333333,-65.6238333333333
3891,1.73000002,1.1704,19.2870006561279,-155.369003295898
3892,4.4,0.512,34.8106,138.7833
3893,1.75,1.1704,19.3791666666667,-155.271833333333
3894,1.0,0.2702,62.3965,-151.0835
3895,1.3,0.25339999999999996,64.0355,-148.7961
3896,2.45,0.08495,18.176,-66.7593333333333
3897,1.6,0.0,31.652,-104.462
3898,2.4,0.0,31.636,-103.988
3899,0.83,0.003834,38.7919998,-122.8044968
3900,3.77,1.1806,19.4931,-65.9281
3901,1.8,0.4952,59.7732,-153.2062
3902,2.0,0.0,31.642,-104.009
3903,1.42,1.1704,19.3636666666667,-155.298833333333
3904,0.41,0.01382,38.8371667,-122.8083333
3905,4.9,2.666,36.4452,71.3349
3906,1.63,0.01244,38.8443333,-122.8056667
3907,2.29,0.05699,18.0231666666667,-66.6625
3908,1.9,0.0,31.679,-104.405
3909,1.8,0.0,31.635,-103.994
3910,1.5,0.0,31.634,-103.994
3911,2.0,0.0,31.637,-103.994
3912,0.61,0.01132,38.8213348,-122.7613297
3913,1.04,0.06438,34.0273333,-116.7308333
3914,2.51,0.06276,17.9256666666667,-66.9531666666667
